# General
## Title
### Air Temperature
## Abstract
### CMIP5
## Date
### 2021-02-24
## Date type
### Publication: Date identifies when the data was issued
## Unit
### K
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1970-01-01-0000
## End date
### 2098-12-31-2100
## Temporal resolution
### 1 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1970-01-31,275.84482750834644,265.2099425898908,272.8375922176249,271.7127673985954,273.94440294964005,264.70875131339085,283.6735407046296,266.55352037693666,267.65561147588386,271.5869850188546,267.6731034715723,277.2829916319364,277.3444223489489,263.3008994133831,273.43118079551823,273.41430795183425,272.0639547265517,277.68634704985396,270.05261651265243,275.51067227357424,,267.47357616521026,268.950560179588,267.9516999803271,273.2270205944371,273.925082091986,,272.4570417893276,265.8872915564148,267.57137539409894,280.54151368931804,272.33990473563205,273.6886384226193,265.357922346808,269.53427804229614,268.87196290960287,273.2277371130621,276.5726734643282
1970-02-28,274.99329461346696,269.7066371486573,274.25857603610353,274.6217158185305,274.70341992900745,267.57454004493223,282.2613226814561,271.09927685424185,271.9836590786321,274.1791917308959,269.606999562505,277.5738448673327,279.3045319141383,265.49010858376926,275.4617341707581,275.8276533415645,274.4461603053025,278.15222557891315,268.15059055718376,276.55206513908075,,270.0002918211518,272.775197481135,269.57406058645375,273.1544956837689,274.2507440875714,,275.2612583063373,267.1147837579363,271.9289749547878,282.2478335153801,273.08224953552843,274.8119163069044,266.7006510581476,272.876083788135,271.57361140843625,271.6618701749569,276.6059182065879
1970-03-31,276.7409773694539,273.5416334122166,275.477085588017,280.46067694200735,276.1426628256569,272.58760819471587,284.1017380946612,275.364103711527,277.8919737977424,277.6156093635446,272.0165124217059,278.7585704844192,283.2144539640904,269.7620323417875,280.55977587720173,278.0225972241144,277.45071222811424,280.9639702238865,269.7337663360479,279.0991160442383,,273.21004242156556,279.429606685439,272.4394902791829,274.0231424894036,275.8499426285429,,280.67998222795103,271.5733712408455,275.4500606845565,286.1341342148214,275.61162273444023,276.4020595777673,271.871122684748,276.6309451657149,274.7651476890503,276.22812925433124,280.27804332161503
1970-04-30,284.88488082916007,279.8235511876471,284.45526833234555,285.1251255686785,285.0718001322471,277.84902652563954,288.16209041722556,283.2549953146232,284.40714887043447,281.95861032102965,279.4464109727385,285.72264435936967,284.73551090193,274.6806584138648,284.11637705755123,286.29943095432606,286.66525075941564,280.67838279094286,274.4349108510559,284.53977764699687,,281.3426535141155,284.494919566321,280.4191463047208,282.00954762134313,284.9510833058861,,284.8782563885247,275.09657811839253,283.4638696626858,285.4350143277096,284.66620117431205,285.9342054610465,276.67103005224567,284.16203852238664,283.08623590862965,282.2323203228465,281.6472030080155
1970-05-31,287.76392850525815,283.57047893397595,286.64925024332786,287.25489101472573,287.74181599899157,282.02915634755607,292.59264203002965,286.8749375578868,287.81401663681226,285.33872311558457,284.63040467675023,288.9356511967217,286.8975739162956,281.58914817784216,287.0379340383018,289.18106657491984,289.63614586797104,283.6196707529295,274.51806023224447,288.09632701732505,,285.3712034172514,287.4937008808537,285.04979592780694,285.2011170541476,287.9714752444772,,287.1828258081427,279.74921530534493,286.5573833848525,288.4895977589478,287.23461686514764,288.6620657052905,281.9409273880444,287.54178822295074,286.3147673376187,286.29535400287256,283.4868424187454
1970-06-30,292.1746230771129,287.3009013928192,291.5350318889776,288.1105475095203,292.791531479882,284.82135854597647,297.2505107147489,289.74698628495025,288.7941739464674,285.56203299627214,285.79538846965704,294.11237311917523,291.7384359478659,284.08579891459124,289.409676024509,293.755066225499,293.80714196027907,285.1180260730147,276.90164524066336,292.7575751750777,,286.75349732938355,287.972284474263,286.1206597079998,289.6292022813849,292.68658594071024,,288.09336083619417,281.564393270005,289.5147930804029,292.40452870196737,292.3058388675945,292.9769522528307,283.7559327415691,291.7737776561326,290.1210024575377,290.6223141607114,284.85248676416563
1970-07-31,293.13078520672286,288.7745924671245,292.03853259608104,288.86269091343286,294.10408376925443,285.06079932212594,300.6667245140718,292.19016969373297,290.6868366854611,290.2267587803368,291.7251596415793,296.3121732151364,292.2150607996179,290.4221342876123,288.4310102281756,293.99805259185007,294.89832193931426,286.22043672837145,280.198977850909,292.7975213574065,,292.11991332206867,288.40471230949146,291.65802277061005,290.34730906857556,293.95444544136853,,290.11271837369134,287.57999774479896,293.58617454864867,292.23830770809917,293.32265545895416,293.76811416069387,289.5480087910969,291.7465355068857,292.3699555998065,294.07523284721583,286.9151288811655
1970-08-31,291.87942791803397,286.33185442824436,290.41830691222214,288.0234394403793,292.1744036153723,284.25667124409364,300.5024668561868,289.0508730419404,288.91469384893855,289.7745681988065,288.99151928375613,294.8565880548198,293.9222988980364,286.93563071773997,288.7222972147977,292.12523219222635,292.61586927716104,286.63379737713774,280.54093596730644,292.3006103828112,,289.65466576550665,287.4690342569965,289.1297208964828,289.01118475707665,292.397065399367,,289.5914088131236,285.60796862659004,290.6849179434157,294.32380288706537,291.5967537233123,292.23667019388535,287.0836248626406,289.7396430253146,289.9716215002483,293.80707012331845,286.9706063352006
1970-09-30,287.0343932735339,281.6330296126458,285.06794739365847,285.0418023255096,288.3034199170925,279.8480715685979,297.4231003726661,284.234184290622,284.6883939720727,285.31142351282045,284.17079055890036,290.80658438820717,290.5939935588298,280.8094551587025,285.46624464680866,286.1785409012051,286.5598270652351,284.8226313825983,276.11798939690715,287.67825145985637,,285.1763548669014,283.9531336240212,284.64105052083994,284.3727905529985,287.2757388437003,,286.2665063653607,279.6277551278325,285.67995101713785,292.8227660863141,286.77537005895664,286.6801591656904,281.20809951499285,284.65744587951434,284.78162605780557,290.3081182717157,284.3280950657393
1970-10-31,285.32283770462135,280.08187226761896,283.32896004498934,282.4558990349899,283.018909083714,278.34921217113236,293.004271609813,281.1144790545535,281.51361071910117,282.18616584611505,281.7240002262284,286.7788795964973,285.41256147646976,278.25819696909093,283.3856829735057,284.36111057525545,283.0542204180121,282.9556439131115,271.3702846387074,285.89060648158863,,281.57105997220424,281.53846102364065,281.7083203412256,282.51118182883954,283.66554497630614,,282.8023155624305,275.3511451325219,281.54294765570603,287.21047701799375,281.85285919744916,283.60523412122365,277.23895773418326,282.77280979622435,281.0369112215765,284.6740460129153,282.2073318334739
1970-11-30,280.19692650850976,274.9003237096355,278.10373244660957,278.9582599984643,279.0913058150436,273.4473036435872,289.6783118201891,277.06764531420396,278.0589171349194,277.9012999559872,275.8626489603685,283.1925501861687,281.2920132357254,272.1260624617949,279.6227296552981,279.7663234289812,278.8006709076794,279.1301321793253,268.2684930167456,280.928917311728,,275.85464522464184,277.9021485088362,275.827123921037,277.21059521903015,278.3715215866037,,279.7670607313626,268.7567619122607,277.4960217821101,283.0917975142844,277.3150821476192,278.447233592468,270.81367775905426,278.2512766741423,276.30190120564316,280.52523992821926,278.30240823683556
1970-12-31,274.32766722850846,267.1821918235266,271.5824125527383,273.261162342341,272.31995147653225,266.6726964279457,283.84846415540545,269.5810655384586,271.62139717942114,273.2699111883664,269.63514422007125,277.2507607932865,277.08787718164314,261.9075558470064,273.9955764388135,272.90513174099044,270.6236170420475,275.579579907561,269.2515590083041,275.07133353134077,,268.93088198628504,272.06720448934465,269.03500514901356,271.8116394129816,272.5392174512453,,273.9684831485034,263.79581974336236,270.4728536386078,279.87776455614977,269.01275441823293,271.6603477438855,264.2385430552758,270.637950336661,268.5366182116279,271.5027348817661,273.90116845139676
1971-01-31,275.04537096039496,265.89593046408737,269.7665539912251,273.6819266949169,271.9356635627348,266.6084429607239,283.82550809140787,267.48862523219896,270.5592554234583,272.25009050604103,264.9577657960378,277.94269417686206,276.701148863322,260.1173496766393,274.7559282621776,270.5398950208444,268.0528321312013,276.57462569846547,268.72354603185005,274.72334415246,,263.1774038662598,271.4432910982727,263.6693591606674,270.39403818937427,272.87628050713994,,274.55889560570273,262.29201054813075,266.4688531609839,279.80726988366894,268.2283535646727,270.43601111298403,262.32263702386774,267.6145959720894,265.7287096271618,273.007212938396,275.0851267909566
1971-02-28,275.165839444302,267.2463919336291,271.64335921897526,275.52165147311797,270.3008163947667,270.1047826395005,282.7255557976169,265.12984180753085,269.0067144295785,267.63010343314437,256.11579166273424,277.23084533882013,281.98322805678424,255.44399874722805,278.56472502119493,271.9546963558027,266.0635893819991,278.0534108122834,271.1367287899386,276.8274190071851,,256.6719905871957,273.09287505165287,255.68916279917107,271.7796047225295,273.17270114779745,,273.0358396882391,261.69509885488594,261.1850903475608,284.3755609368269,265.4008604360489,271.1119877652233,258.6986245436704,267.8323829498376,263.81949714561335,270.9084361339429,275.7519830689226
1971-03-31,279.07381854180346,273.99034797490174,277.1990488648288,279.12148602670516,278.2685469211693,272.2827251808608,286.20821064704575,275.5135536456473,277.27213090116413,276.0384356180651,271.653314835009,281.578839023056,282.289411444279,268.0599637585645,279.4348952909706,278.8802591105227,277.45890227945097,280.16512134056273,271.81958018442776,279.5583936410887,,273.47245444052675,278.27580379483675,272.9019874564038,275.90933178643166,278.72296722279987,,279.26347331209774,269.1685753146671,275.90405482554394,284.85058264978875,275.6196116613818,278.6639942601892,269.4420202633415,275.9943299444959,274.4875058495312,277.8375188156149,278.85573337908903
1971-04-30,281.6663611211671,276.3105636513665,280.18844304251945,280.3711907769805,281.21959444537214,274.27477919872416,288.2522858179824,278.753720654654,279.7283029262992,279.0042300953281,278.60487324172266,283.2532412569411,282.85393676331114,275.50991800146596,280.911000430751,282.24747814197474,282.50150137146585,281.44057125872644,271.4222557778739,281.65434655816676,,279.67662947842985,279.69058445854955,279.1738535270217,278.8925598253332,281.2447746046446,,280.63340572076453,274.5081100264606,280.0828217923379,285.324688687808,280.5797526286051,282.07818894008506,275.3585156950357,279.87789217767744,279.0973396042385,281.50459626077344,280.0979246852003
1971-05-31,286.67376026118836,282.74461391727937,285.72616587494815,285.3810130416241,286.46252176987036,280.17329125247784,293.07734955828425,286.54241299160776,286.7538795735312,285.2636494615259,286.4751897380201,287.8433503751656,285.1777246789033,284.22200745057063,285.0580056410941,287.88109043781066,288.8143367948813,282.97784689687126,274.4910753698827,286.2512466951886,,288.12358954294376,285.0366347132255,287.5221826708834,283.9042808530719,286.21207183695105,,286.00940711681363,280.7141550528179,288.06292749151567,286.48669502778995,286.68170317907703,287.37486470212104,283.38430293870573,285.888298305216,285.92000434206756,286.6690351720901,282.6918960592467
1971-06-30,290.22011449125716,284.9191455201733,289.058831404295,285.9579856212861,291.33139422765356,283.3004704745686,298.0796577143755,286.7537701696679,286.3953747480608,285.155890217144,286.8133544653091,293.0739083362617,292.2204137592404,285.38330230190917,288.2277862230583,290.68949014481007,290.78112825392276,285.1389305463881,278.0203973509791,290.5703607534241,,287.04167757286484,286.2483583481761,286.9675456808018,287.5600302848239,290.43857748638106,,285.8793570508416,282.2845804879523,287.46485097201315,292.4765197986863,290.1584187092563,290.484577878483,284.38691062793805,288.59363413417486,287.5506746458055,290.9007791900327,284.5545524522806
1971-07-31,294.1961423850756,288.2839609016566,292.77934654147487,288.0554895810378,293.50282667992093,285.31964530387995,300.67204156419837,290.0640598906183,289.0878070778809,288.04417410583227,291.9886976713937,296.290508836569,293.0324438321479,289.7944245758088,288.9426956924935,294.6639925993853,294.8887025597231,285.8506509345173,279.739484009892,293.7728984119034,,292.41093308019043,287.44390263819525,292.25150107063814,291.28752768269186,294.1888206210309,,288.6001066519886,285.59082713853013,291.44892012656663,292.5370585263208,292.6910901547732,294.1623463446418,287.64950320367717,292.2584399817531,291.3881943070427,294.16496017119977,285.8133920291241
1971-08-31,292.9822486674871,287.0019495271974,289.94563438650994,288.41046323169155,291.82098615508,285.6008950780159,300.2406607674992,288.4622904089913,288.36746989902815,287.6228364012689,286.88888224598475,294.7125181907651,295.4573105722997,283.7708344282448,291.0913981485069,292.3341228150808,291.88650219669313,287.525483853096,280.5698834533398,293.28503062348176,,287.6797681782608,288.24409517496053,287.4136261695775,289.2572185054128,292.0088385383482,,288.5708124044439,282.8553276069725,288.2654259915002,296.0719950791779,290.2947276818533,291.37730835392705,284.4321205861174,290.46118096003534,288.812040094898,294.4011397109829,287.1336335796212
1971-09-30,289.74675903401567,284.6463195730341,288.1103349508016,287.103082621895,288.84749015096884,283.65210282222654,297.00682769453414,285.79854577301745,286.5073088680828,285.7675102314066,282.45542306400233,291.54021333042743,291.8557407593041,280.0573656122823,289.28884125519306,289.9420864403177,288.9297014388008,286.7619057747749,278.09309064416425,290.77174784358135,,283.2806873254777,286.52681110125684,282.67499031884864,286.68402588378717,289.0024064757325,,287.2100658460796,279.82458819883175,285.01322504413196,292.3674117866797,286.91489695007766,289.0121757793604,280.28576884818926,288.3531766628329,285.6385407784531,289.8837094912147,286.16936532779323
1971-10-31,287.24042334606736,280.9065277097805,284.7157615650704,283.86626530143525,285.50647473695074,280.37801600278624,294.57120481374017,281.6034728513091,282.64102652398384,282.41922367679604,278.56784190787874,289.0654329071561,288.35207023808096,273.57285888853033,285.8213046033441,285.42813022512496,284.0417897367866,283.7727348907187,270.48438733781376,287.48252625081017,,279.59924174820003,283.09787184286057,278.9181830167924,284.31825204022005,285.9201066339703,,283.68661887259805,273.5440511011717,281.32448956614206,289.6747130683693,283.05718416736084,285.42247138700554,274.8295517724987,283.6391299637364,281.471365180034,286.9853136599261,282.701870449357
1971-11-30,277.9663544462856,272.69063464049,275.2923278895886,278.82744240094047,275.8598872107411,271.19771151408526,287.77231949245714,275.49955260932654,277.17721151665387,278.6932468972844,272.0529703844303,280.3630781245331,282.4611702768872,265.79601054402804,278.025429685476,277.3844026521086,276.8336339788642,279.8610549474884,269.9348004535265,279.5190021624085,,273.9104169556966,276.47710754790205,272.64001943384056,274.4223595664479,275.46786556627853,,280.3945767701071,269.07443026970446,276.1220733203159,285.2793236368753,274.8171510282289,275.9076247989861,269.11438135995746,275.98136274694076,274.83156513372785,277.108939045379,279.8661443188945
1971-12-31,276.7848225879569,272.03877484678594,275.95432963196043,279.95741113667407,275.66098854038444,271.54560217751134,284.96369923976425,275.074065533762,278.01983492803856,278.6363350218646,272.30735062337874,279.16295186387583,281.40351942347746,265.6405735281201,279.7406926387463,277.3699610425772,275.67095992505915,280.49476258599367,268.78506303193814,278.73397056478876,,274.16008001715227,278.5868653499567,273.3376567026952,274.49604789495646,274.4924125753831,,280.4495252829332,266.86934184584305,275.8818293130851,284.1960783450618,273.8258678083174,275.3282506218387,267.43603514897194,275.49678906484644,273.1433868522466,273.5862369819786,279.61340229920455
1972-01-31,277.3950995734168,268.5425875906326,274.9019829370462,273.52492996698703,276.39616825016674,267.56879009712645,284.8292501820359,270.12124865681557,271.94331963609704,272.745113984933,269.84108631876103,280.35094542998087,278.1712755765717,264.73028084189104,275.34301280096685,275.62574896729126,274.2135177716313,276.7719557535643,266.91710268639474,277.2366314413932,,270.3562339595001,272.9218327661352,269.9885747409828,274.79471526351546,275.7590191553261,,274.028426052894,264.8915938659199,270.0861442798964,280.3556386006056,274.314231311521,275.48273357838474,265.85382504678853,272.658716904947,271.2900259161543,276.01532982881304,274.6833872804544
1972-02-29,274.98494281254256,271.84166985148187,273.43014088088,276.24072575107436,274.0398867584166,269.5670847438564,282.9322211783,273.6605066468153,275.19671478574287,276.07049826656345,263.87409301726024,277.791960154642,278.9110154579177,256.00054877117475,275.77882057418145,275.72295217295573,275.6182562075464,279.93739652751344,267.2823633644972,277.3018736639655,,269.38495982201835,275.0316283922347,266.29323377261096,272.6376358433227,273.43828533282027,,277.38282777625363,265.0980599534897,273.51941148620216,281.54040712459016,273.06096163788857,274.1368431357092,264.0911899378745,273.9653146611402,273.218617737784,273.08988509562766,278.81657567630947
